adm1,sum_pop,mean_pop,min_pop,max_pop,sum_2012,sum_2013,sum_2014,sum_2015,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,perc_2012,perc_2013,perc_2014,perc_2015,perc_2016,perc_2017,perc_2018,perc_2019,perc_2020
RWA.2,1466878.5,577.7,472.8,714.5,87174.4,99754.2,99685.2,112426.0,120503.3,124213.9,130490.1,123334.8,217364.8,0.0594,0.068,0.068,0.0766,0.0821,0.0847,0.089,0.0841,0.1482
RWA.3,1652358.2,352.7,288.6,410.9,74602.0,85590.4,86427.2,97755.3,95966.6,111948.4,123565.8,118081.2,214824.7,0.0451,0.0518,0.0523,0.0592,0.0581,0.0678,0.0748,0.0715,0.13
RWA.4,1442167.1,561.8,448.1,735.0,146064.9,138215.2,135168.6,151216.4,143287.6,151577.4,156112.1,145210.6,204593.7,0.1013,0.0958,0.0937,0.1049,0.0994,0.1051,0.1082,0.1007,0.1419
RWA.5,720614.9,261.2,94.7,711.1,259217.6,261349.8,250104.0,256128.7,253483.0,258008.9,258455.5,263323.8,281738.3,0.3597,0.3627,0.3471,0.3554,0.3518,0.358,0.3587,0.3654,0.391
SDN.1,148651935.0,3690.2,14.5,54170.4,126404429.0,129904460.0,130849238.0,134914657.0,136592725.0,137225212.0,138053708.0,140320904.0,142413396.0,0.8503,0.8739,0.8802,0.9076,0.9189,0.9231,0.9287,0.944,0.958
SDN.10,35179493.0,414.4,8.1,8312.0,18351494.4,20639064.6,22497855.9,24556694.1,26327147.8,27689819.5,29191969.5,30342414.0,32101352.2,0.5217,0.5867,0.6395,0.698,0.7484,0.7871,0.8298,0.8625,0.9125
SDN.11,74704237.2,76700.6,29563.0,362513.5,47115973.9,47740589.6,49901524.2,50495516.9,50210412.2,52236838.4,50082281.4,47452677.1,48995468.1,0.6307,0.6391,0.668,0.6759,0.6721,0.6992,0.6704,0.6352,0.6559
SDN.12,56483573.3,878.7,12.1,21218.7,37519430.4,37953153.1,37969120.9,40520042.6,42254025.6,46604499.5,48608632.5,49656311.5,51102203.8,0.6643,0.6719,0.6722,0.7174,0.7481,0.8251,0.8606,0.8791,0.9047
SDN.13,66875068.0,923.8,6.0,17413.3,45669557.5,47508497.0,49376081.0,51146830.0,54517511.0,54637358.0,56178136.0,58499796.0,59776843.0,0.6829,0.7104,0.7383,0.7648,0.8152,0.817,0.84,0.8748,0.8939
SDN.14,152976712.0,22762.7,35.4,234415.1,34825829.7,32360778.9,32657052.3,34894514.4,31960648.7,33333642.3,31691859.4,32235696.1,35064319.5,0.2277,0.2115,0.2135,0.2281,0.2089,0.2179,0.2072,0.2107,0.2292
SDN.15,35471302.0,3174.4,15.1,46861.4,8579929.7,8003347.3,6811169.2,6499216.9,6139606.6,10226714.3,12626812.0,12781675.1,11629511.0,0.2419,0.2256,0.192,0.1832,0.1731,0.2883,0.356,0.3603,0.3279
SDN.16,29962232.0,394.7,2.0,15917.7,13025901.0,11820312.0,12754224.0,11423256.0,11658055.0,11639581.0,11326122.0,11294025.0,10880035.0,0.4347,0.3945,0.4257,0.3813,0.3891,0.3885,0.378,0.3769,0.3631
SDN.17,65110149.5,2201.0,10.1,41781.3,18938020.2,19601740.4,20114446.7,21648062.7,22740646.3,22587926.1,19602387.4,20925866.9,25818387.3,0.2909,0.3011,0.3089,0.3325,0.3493,0.3469,0.3011,0.3214,0.3965
SDN.18,85918379.0,2518.4,8.1,71891.6,63169292.0,65023577.0,65288157.0,66360478.0,66548574.0,66606127.0,66980473.0,67636555.0,68843591.0,0.7352,0.7568,0.7599,0.7724,0.7746,0.7752,0.7796,0.7872,0.8013
SDN.2,69119919.5,3483.8,11.8,54571.1,44586867.0,45550643.3,45684362.7,47147519.0,47269362.5,48150287.2,48783033.8,50073479.2,51708644.0,0.6451,0.659,0.6609,0.6821,0.6839,0.6966,0.7058,0.7244,0.7481
SDN.3,40238360.8,6490.3,28.3,61546.9,15500609.0,17475223.4,18169268.3,17574804.8,17363504.4,19043421.7,17571663.0,19867178.9,17831508.0,0.3852,0.4343,0.4515,0.4368,0.4315,0.4733,0.4367,0.4937,0.4431
SDN.4,22228185.0,509.2,4.0,20373.1,4534263.1,4613994.5,4013377.1,3739875.9,4269739.9,4339787.6,4396676.3,4436104.0,4034952.0,0.204,0.2076,0.1806,0.1682,0.1921,0.1952,0.1978,0.1996,0.1815
SDN.5,72839060.0,1990.5,4.1,47375.8,20500156.2,20472294.8,21122350.8,21045551.5,21074875.5,21507359.5,21307277.4,22897983.1,21621206.9,0.2814,0.2811,0.29,0.2889,0.2893,0.2953,0.2925,0.3144,0.2968
SDN.6,80527947.0,4330.1,10.9,102693.7,27706910.4,28671229.5,30257118.3,29803672.7,30188246.3,30477239.1,31035227.0,31495511.5,31617457.5,0.3441,0.356,0.3757,0.3701,0.3749,0.3785,0.3854,0.3911,0.3926
SDN.7,278154034.6,1903.0,14.2,12426.2,275687017.3,275941051.1,276185754.6,276447000.2,276511016.0,276538627.6,276694293.4,276555141.4,276667670.3,0.9911,0.992,0.9929,0.9939,0.9941,0.9942,0.9948,0.9943,0.9947
SDN.8,115409647.0,3263.4,10.1,143673.2,27721690.4,27444508.9,28139800.9,27918030.3,27921264.3,27350900.2,26858374.4,27303808.6,27549240.5,0.2402,0.2378,0.2438,0.2419,0.2419,0.237,0.2327,0.2366,0.2387
SDN.9,101020529.8,3366.0,10.6,64747.3,60818387.5,60989615.1,61160542.6,61593463.5,62322187.5,62300459.6,62347008.5,62363329.0,62889938.6,0.602,0.6037,0.6054,0.6097,0.6169,0.6167,0.6172,0.6173,0.6225
SEN.1,1993298.4,390.1,325.7,439.4,1304127.5,1305962.8,1264862.7,1111986.8,1266791.6,1268012.5,1115015.8,1238095.3,1116239.6,0.6543,0.6552,0.6346,0.5579,0.6355,0.6361,0.5594,0.6211,0.56
SEN.10,574884.4,51.0,39.4,56.9,197680.9,198510.4,193460.9,183544.5,192469.8,195754.0,196423.9,204366.5,207293.4,0.3439,0.3453,0.3365,0.3193,0.3348,0.3405,0.3417,0.3555,0.3606
SEN.11,287300.9,31.7,25.0,35.5,34085.6,34175.8,31482.2,25235.4,30217.0,34087.0,34294.2,42990.0,42035.4,0.1186,0.119,0.1096,0.0878,0.1052,0.1186,0.1194,0.1496,0.1463
SEN.12,433133.0,226.3,194.0,231.9,93956.9,87134.3,84620.1,86851.0,85117.4,85269.0,88666.7,96433.4,99359.2,0.2169,0.2012,0.1954,0.2005,0.1965,0.1969,0.2047,0.2226,0.2294
SEN.13,1125644.9,82.2,75.0,89.2,513481.0,526537.9,527049.2,526856.3,555218.6,562737.2,557406.2,589292.8,595534.5,0.4562,0.4678,0.4682,0.468,0.4932,0.4999,0.4952,0.5235,0.5291
SEN.14,335039.8,32.1,23.6,38.8,110055.3,105917.1,108445.8,87387.2,103486.8,106233.2,94331.4,110149.7,100787.0,0.3285,0.3161,0.3237,0.2608,0.3089,0.3171,0.2816,0.3288,0.3008
SEN.2,955259.7,52.8,25.0,73.1,347276.7,354134.2,294965.3,301207.3,308210.1,307507.9,312074.8,367189.8,344304.5,0.3635,0.3707,0.3088,0.3153,0.3226,0.3219,0.3267,0.3844,0.3604
SEN.3,453075.1,47.9,46.2,71.8,99121.3,102782.7,88795.6,81148.4,91800.3,92769.5,92964.6,114377.4,116879.5,0.2188,0.2269,0.196,0.1791,0.2026,0.2048,0.2052,0.2524,0.258
SEN.4,362595.5,52.7,41.7,79.4,43117.0,44191.9,42881.7,38520.9,40523.7,36933.6,40934.0,50004.0,59822.5,0.1189,0.1219,0.1183,0.1062,0.1118,0.1019,0.1129,0.1379,0.165
SEN.5,612388.4,57.2,46.6,61.6,182121.6,183713.0,174139.9,179703.3,175235.8,177837.8,192308.2,211874.1,241981.7,0.2974,0.3,0.2844,0.2934,0.2862,0.2904,0.314,0.346,0.3951
SEN.6,91077.9,130.4,124.4,143.8,13172.7,13638.2,11543.1,6639.0,14983.4,14343.6,10122.5,14648.0,11795.1,0.1446,0.1497,0.1267,0.0729,0.1645,0.1575,0.1111,0.1608,0.1295
SEN.7,419279.9,56.7,55.0,64.9,79515.4,80878.7,81345.9,68334.5,73250.9,77869.0,80030.8,88264.7,89014.6,0.1896,0.1929,0.194,0.163,0.1747,0.1857,0.1909,0.2105,0.2123
SEN.8,550960.0,57.9,54.3,111.5,129342.6,130236.9,124325.7,120038.6,126419.9,128258.5,133700.0,137553.2,156676.2,0.2348,0.2364,0.2257,0.2179,0.2295,0.2328,0.2427,0.2497,0.2844
SEN.9,354383.6,27.5,22.3,34.0,80883.0,83939.6,68799.9,65028.6,79560.1,90854.5,91229.0,93967.6,101143.6,0.2282,0.2369,0.1941,0.1835,0.2245,0.2564,0.2574,0.2652,0.2854
SLB.1,15181.2,371.8,327.5,483.4,549.0,605.4,346.3,319.1,271.8,271.8,352.2,313.9,328.3,0.0362,0.0399,0.0228,0.021,0.0179,0.0179,0.0232,0.0207,0.0216
SLB.10,47259.5,1099.0,966.5,1560.2,2970.5,2827.6,3498.1,3613.4,3297.9,3527.5,3703.7,3012.4,3391.6,0.0629,0.0598,0.074,0.0765,0.0698,0.0746,0.0784,0.0637,0.0718
SLB.2,16637.5,450.8,416.4,509.3,52.5,23.2,122.6,35.5,110.1,288.5,342.2,318.4,204.5,0.0032,0.0014,0.0074,0.0021,0.0066,0.0173,0.0206,0.0191,0.0123
SLB.3,64521.6,221.7,143.6,474.9,7108.6,6962.2,7394.9,8678.7,7369.1,7391.9,8670.3,6741.1,9409.1,0.1102,0.1079,0.1146,0.1345,0.1142,0.1146,0.1344,0.1045,0.1458
SLB.4,43132.9,94.1,33.4,288.5,24693.2,24682.9,30186.3,28214.6,30192.1,30186.3,26957.8,24236.3,28194.9,0.5725,0.5723,0.6998,0.6541,0.7,0.6998,0.625,0.5619,0.6537
SLB.5,15873.2,372.7,324.6,553.5,635.1,599.1,484.0,299.0,468.3,437.2,400.4,336.5,432.9,0.04,0.0377,0.0305,0.0188,0.0295,0.0275,0.0252,0.0212,0.0273
SLB.6,25101.7,310.3,208.3,865.1,707.1,656.3,527.6,576.4,461.4,544.6,575.7,473.2,629.5,0.0282,0.0261,0.021,0.023,0.0184,0.0217,0.0229,0.0189,0.0251
SLB.7,79457.3,611.3,480.5,1779.0,1258.2,1370.6,1402.2,1574.7,1282.9,1200.3,1436.6,1049.6,1989.5,0.0158,0.0172,0.0176,0.0198,0.0161,0.0151,0.0181,0.0132,0.025
SLB.8,1899.7,106.5,100.7,137.7,0.0,0.0,0.0,0.0,23.1,0.0,0.0,21.1,60.5,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0111,0.0318
SLB.9,11206.3,554.5,485.1,825.8,439.5,692.9,449.7,357.4,476.7,466.6,367.5,352.0,287.5,0.0392,0.0618,0.0401,0.0319,0.0425,0.0416,0.0328,0.0314,0.0257
SLE.1,801962.3,33.6,17.8,64.3,64475.1,129315.5,123928.6,118654.3,124817.5,74483.9,115207.8,120693.2,76088.0,0.0804,0.1612,0.1545,0.148,0.1556,0.0929,0.1437,0.1505,0.0949
SLE.2,1220821.8,311.7,278.7,374.2,71178.2,143593.3,168162.7,140612.4,152283.1,126453.6,150487.7,141764.3,121484.4,0.0583,0.1176,0.1377,0.1152,0.1247,0.1036,0.1233,0.1161,0.0995
SLE.3,803055.6,498.7,425.4,606.1,39408.1,117074.9,108764.7,105568.7,115012.4,45959.8,98418.6,124042.1,51656.1,0.0491,0.1458,0.1354,0.1315,0.1432,0.0572,0.1226,0.1545,0.0643
SLE.4,746196.1,109.1,46.0,146.2,77322.1,601503.0,609235.9,626590.2,620149.1,166597.6,644208.5,630948.5,190597.7,0.1036,0.8061,0.8165,0.8397,0.8311,0.2233,0.8633,0.8456,0.2554
SLV.1,203614.5,108.8,84.9,146.8,83469.0,83548.7,80605.6,79870.1,80767.5,78817.2,80341.5,81147.9,80987.2,0.4099,0.4103,0.3959,0.3923,0.3967,0.3871,0.3946,0.3985,0.3977
SLV.10,926510.3,577.5,283.7,802.7,307862.1,308806.4,277878.2,250744.0,277874.6,278258.2,250897.3,280498.5,251170.6,0.3323,0.3333,0.2999,0.2706,0.2999,0.3003,0.2708,0.3027,0.2711
SLV.11,96554.7,65.3,53.3,85.3,47021.6,48714.9,48621.0,44012.1,48156.6,47619.7,44086.2,47035.7,45663.1,0.487,0.5045,0.5036,0.4558,0.4987,0.4932,0.4566,0.4871,0.4729
SLV.12,315067.5,120.6,89.2,165.5,149062.5,150253.4,137985.6,142416.6,136671.6,136628.7,143393.6,139175.0,143341.6,0.4731,0.4769,0.438,0.452,0.4338,0.4336,0.4551,0.4417,0.455
SLV.13,269906.4,182.9,122.4,257.8,128780.3,130453.9,121814.3,112884.0,120874.7,120307.7,113504.5,114838.9,113507.3,0.4771,0.4833,0.4513,0.4182,0.4478,0.4457,0.4205,0.4255,0.4205
SLV.14,190537.8,194.9,156.0,239.1,89528.1,91508.8,89987.7,87333.2,91157.3,91238.1,91117.3,90785.6,89284.3,0.4699,0.4803,0.4723,0.4584,0.4784,0.4788,0.4782,0.4765,0.4686
SLV.2,86643.9,43.1,33.5,51.6,28631.0,29150.1,29206.6,29627.9,29605.4,30325.7,31284.2,30321.9,31716.1,0.3304,0.3364,0.3371,0.342,0.3417,0.35,0.3611,0.35,0.3661
SLV.3,120351.5,362.1,180.0,521.7,50029.0,50204.2,47588.3,45187.2,48402.2,51000.7,46566.3,49078.2,48506.2,0.4157,0.4171,0.3954,0.3755,0.4022,0.4238,0.3869,0.4078,0.403
SLV.4,146742.1,131.5,94.2,194.3,75026.5,76865.3,75717.6,73070.4,76963.0,78495.3,75207.9,76483.9,75347.9,0.5113,0.5238,0.516,0.498,0.5245,0.5349,0.5125,0.5212,0.5135
SLV.5,424905.0,218.7,141.8,362.7,208003.9,209087.1,208444.6,203161.7,208423.4,209474.6,203063.4,202840.8,202053.9,0.4895,0.4921,0.4906,0.4781,0.4905,0.493,0.4779,0.4774,0.4755
SLV.6,190716.0,185.7,148.3,206.8,109087.0,111459.2,107356.9,109372.6,106671.4,106001.2,109246.7,102869.8,110231.5,0.572,0.5844,0.5629,0.5735,0.5593,0.5558,0.5728,0.5394,0.578
SLV.7,115579.3,86.0,63.5,110.8,40790.5,42008.2,40988.8,39946.2,40485.4,41437.9,44485.7,43331.6,42932.1,0.3529,0.3635,0.3546,0.3456,0.3503,0.3585,0.3849,0.3749,0.3715
SLV.8,99465.7,160.0,105.4,252.1,25137.4,25558.0,24777.8,23370.9,25775.6,26160.7,25857.9,28234.2,26332.6,0.2527,0.257,0.2491,0.235,0.2591,0.263,0.26,0.2839,0.2647
SLV.9,244524.9,101.8,69.0,150.9,98470.2,100904.0,97068.2,97391.6,97355.3,96816.3,99706.9,93446.1,97573.1,0.4027,0.4127,0.397,0.3983,0.3981,0.3959,0.4078,0.3822,0.399
SOM.1,15677623.8,3455.9,81.7,25130.2,9927687.0,9927687.0,9923845.0,9935233.0,9923845.0,9923845.0,9935233.0,9931867.0,10083103.0,0.6332,0.6332,0.633,0.6337,0.633,0.633,0.6337,0.6335,0.6432
SOM.10,18031435.6,5894.3,413.8,33596.2,1812914.6,5732908.9,6777138.1,7725596.8,7812258.6,8092262.7,8775417.2,8656410.8,8701951.1,0.1005,0.3179,0.3759,0.4285,0.4333,0.4488,0.4867,0.4801,0.4826
SOM.11,19527279.8,7139.1,618.4,26883.8,7604328.6,7941349.8,7931117.1,7947924.2,7984828.1,7986892.6,10161067.0,10696926.0,10760219.6,0.3894,0.4067,0.4062,0.407,0.4089,0.409,0.5204,0.5478,0.551
SOM.12,6554440.0,2076.6,43.5,12635.1,4581222.0,4581222.0,4581837.0,4576206.2,4581837.0,4582736.6,4575931.2,4582471.1,4585721.5,0.6989,0.6989,0.699,0.6982,0.699,0.6992,0.6981,0.6991,0.6996
SOM.13,14348096.2,5252.1,55.4,34279.6,5325726.0,5607756.1,4847254.1,7152216.7,7781015.2,8086160.9,9168904.0,9017653.5,9818339.3,0.3712,0.3908,0.3378,0.4985,0.5423,0.5636,0.639,0.6285,0.6843
SOM.14,26488320.0,3624.2,714.1,19762.5,1538859.5,1846108.1,1956507.7,1957057.6,3070287.6,1988229.4,2376109.0,2134085.6,2216692.8,0.0581,0.0697,0.0739,0.0739,0.1159,0.0751,0.0897,0.0806,0.0837
SOM.15,41048029.1,11002.2,432.8,71218.7,10467697.6,14591262.7,16729033.1,19447561.7,21806010.7,21939283.3,22309772.2,23268383.1,24125238.4,0.255,0.3555,0.4075,0.4738,0.5312,0.5345,0.5435,0.5669,0.5877
SOM.16,7828698.5,2252.3,9.4,18130.4,3662855.5,3696700.5,3697940.5,3696299.2,3847764.1,4031931.0,4170418.1,4163585.8,4906337.5,0.4679,0.4722,0.4724,0.4721,0.4915,0.515,0.5327,0.5318,0.6267
SOM.17,22234274.7,2204.2,11.1,20556.3,16329952.9,16345063.7,16357114.9,16409209.2,17023669.3,17449614.0,17507728.1,17511680.6,17728634.3,0.7344,0.7351,0.7357,0.738,0.7656,0.7848,0.7874,0.7876,0.7974
SOM.18,36472897.6,2118.9,28.1,14339.6,35384401.0,35481181.2,35508269.5,35544677.0,35563801.5,35597747.8,35580124.3,35577465.5,35578121.8,0.9702,0.9728,0.9736,0.9746,0.9751,0.976,0.9755,0.9754,0.9755
SOM.2,15661594.2,17524.2,240.2,82053.2,0.0,0.0,438002.5,0.0,0.0,2160726.0,2046307.6,1372426.5,1787347.1,0.0,0.0,0.028,0.0,0.0,0.138,0.1307,0.0876,0.1141
SOM.3,46290902.9,1198.3,9.0,2239.1,39232544.0,41640036.0,44109080.0,44178648.0,45256920.0,45437100.0,46229288.0,46240260.0,46257488.3,0.8475,0.8995,0.9529,0.9544,0.9777,0.9816,0.9987,0.9989,0.9993
SOM.4,20497244.5,14562.3,987.3,58829.1,12266571.8,12296593.8,12302680.0,12404675.0,12445188.2,12335603.9,12473997.7,12498585.1,14134162.6,0.5984,0.5999,0.6002,0.6052,0.6072,0.6018,0.6086,0.6098,0.6896
SOM.5,32385510.0,12879.9,118.2,69203.5,14098125.0,14762905.0,14679787.0,14852108.0,15722340.0,18162183.8,20133625.9,21464482.5,20436671.2,0.4353,0.4558,0.4533,0.4586,0.4855,0.5608,0.6217,0.6628,0.631
SOM.6,17189264.8,6741.1,43.7,47816.8,2622020.6,4082852.2,4403499.1,4808010.6,4792608.9,5119079.5,5130501.5,5019557.3,4827602.3,0.1525,0.2375,0.2562,0.2797,0.2788,0.2978,0.2985,0.292,0.2808
SOM.7,16499015.1,4665.1,12.2,37785.0,7773.4,50175.9,73203.2,106216.8,120396.2,338613.9,409522.0,430342.6,444148.6,0.0005,0.003,0.0044,0.0064,0.0073,0.0205,0.0248,0.0261,0.0269
SOM.8,17149121.8,351.6,6.0,3251.8,172998.3,672.0,2552015.0,3367874.5,3608946.8,3700757.9,3878174.8,4276785.6,4458705.6,0.0101,0.0,0.1488,0.1964,0.2104,0.2158,0.2261,0.2494,0.26
SOM.9,12454718.8,287.3,9.9,7206.3,39741.6,8954.2,0.0,14096.9,0.0,193261.4,182566.5,192412.2,192338.5,0.0032,0.0007,0.0,0.0011,0.0,0.0155,0.0147,0.0154,0.0154
SSD.1,54534475.2,3327.1,15.4,82502.8,20045659.2,21844529.1,21340456.2,21698881.9,21902124.6,19244951.9,19647534.7,20576974.4,21472504.5,0.3676,0.4006,0.3913,0.3979,0.4016,0.3529,0.3603,0.3773,0.3937
SSD.10,29936746.0,1854.9,10.0,38094.0,4781296.8,5260878.2,5587178.5,3833242.9,3132104.2,3049826.0,3441242.5,3027924.2,3649205.2,0.1597,0.1757,0.1866,0.128,0.1046,0.1019,0.115,0.1011,0.1219
SSD.2,107100920.0,129661.5,1229.2,642226.8,11007572.0,16097167.5,20107844.0,13359660.5,18076160.5,8112772.8,10308846.8,10968361.2,15870995.0,0.1028,0.1503,0.1877,0.1247,0.1688,0.0757,0.0963,0.1024,0.1482
SSD.3,60139967.5,52605.6,1740.8,288862.9,4875271.8,8419769.3,6449137.8,7412531.3,9921045.1,12683055.1,12812948.2,17370628.6,13811985.3,0.0811,0.14,0.1072,0.1233,0.165,0.2109,0.2131,0.2888,0.2297
SSD.4,26815370.2,11881.4,706.1,100384.0,3937019.5,2892704.4,3031985.4,2809157.6,3249499.0,3863133.9,1372582.7,3281451.1,2648909.3,0.1468,0.1079,0.1131,0.1048,0.1212,0.1441,0.0512,0.1224,0.0988
SSD.5,32709781.5,19411.4,48.1,148643.9,8444821.0,7990055.0,9206372.6,6551719.9,8017316.3,6536317.4,6555100.2,6674877.2,10252518.7,0.2582,0.2443,0.2815,0.2003,0.2451,0.1998,0.2004,0.2041,0.3134
SSD.6,25119702.2,14832.6,770.0,71717.7,5216866.1,6249707.0,1228174.4,458215.7,1566471.6,1186972.9,1786257.3,5361971.2,4907205.3,0.2077,0.2488,0.0489,0.0182,0.0624,0.0473,0.0711,0.2135,0.1954
SSD.7,46522217.7,13806.6,31.6,132634.2,19359229.8,15841091.6,13863338.9,11397259.1,17131594.6,13623778.4,14133938.1,12292416.3,12254216.4,0.4161,0.3405,0.298,0.245,0.3682,0.2928,0.3038,0.2642,0.2634
SSD.8,40227660.2,3380.9,293.8,61481.6,6959406.5,5796736.0,4012074.5,3490030.5,4892463.9,3152963.3,3193480.5,3706466.0,4357598.0,0.173,0.1441,0.0997,0.0868,0.1216,0.0784,0.0794,0.0921,0.1083
SSD.9,7491959.0,463.8,4.0,4121.1,1915962.1,2253406.7,2189670.7,2308196.5,1708601.2,2123788.5,2098372.7,2967495.5,2609758.7,0.2557,0.3008,0.2923,0.3081,0.2281,0.2835,0.2801,0.3961,0.3483
STP.1,4096.1,9.4,9.4,9.4,1112.0,1182.2,1411.5,2025.0,1630.4,2135.7,2436.8,0.0,1229.7,0.2715,0.2886,0.3446,0.4944,0.398,0.5214,0.5949,0.0,0.3002
STP.2,98650.7,96.7,81.5,118.6,52022.8,53392.0,49852.9,52049.9,51032.2,51140.4,53046.0,0.0,19016.0,0.5273,0.5412,0.5053,0.5276,0.5173,0.5184,0.5377,0.0,0.1928
SUR.1,6881.9,16.0,12.7,27.3,2915.8,2749.9,2520.4,2786.2,2414.0,2409.9,2715.0,2284.6,2813.3,0.4237,0.3996,0.3662,0.4049,0.3508,0.3502,0.3945,0.332,0.4088
SUR.10,70540.2,17.4,10.9,37.4,50938.0,50939.6,46635.3,44924.1,46625.0,46619.1,44898.1,48395.2,44898.1,0.7221,0.7221,0.6611,0.6369,0.661,0.6609,0.6365,0.6861,0.6365
SUR.2,18626.0,11.4,6.1,18.5,12483.5,12490.9,12316.3,12205.2,12307.8,12296.8,12180.8,12277.5,12172.9,0.6702,0.6706,0.6612,0.6553,0.6608,0.6602,0.654,0.6592,0.6535
SUR.3,10952.9,69.9,69.5,99.1,6507.6,6890.0,7133.8,6474.5,7101.7,7098.9,6442.4,5985.0,6442.4,0.5941,0.6291,0.6513,0.5911,0.6484,0.6481,0.5882,0.5464,0.5882
SUR.4,10063.8,42.1,39.8,44.4,5368.1,5407.3,5099.4,5638.2,5139.1,5147.5,5597.6,5457.6,5595.6,0.5334,0.5373,0.5067,0.5602,0.5107,0.5115,0.5562,0.5423,0.556
SUR.5,17468.4,11.5,9.3,13.7,12373.5,12398.2,12225.2,11548.9,12219.3,12144.1,11475.6,12012.9,11531.8,0.7083,0.7098,0.6998,0.6611,0.6995,0.6952,0.6569,0.6877,0.6602
SUR.6,17165.4,21.9,9.5,34.3,9540.2,9451.8,8693.0,8486.2,8144.6,9120.6,9139.1,9274.0,9168.0,0.5558,0.5506,0.5064,0.4944,0.4745,0.5313,0.5324,0.5403,0.5341
SUR.7,118575.2,65.8,13.8,125.3,93499.6,93499.6,91512.5,86607.8,91512.5,91512.5,86607.8,87672.4,86607.8,0.7885,0.7885,0.7718,0.7304,0.7718,0.7718,0.7304,0.7394,0.7304
SUR.8,9028.0,11.8,9.6,18.4,5598.1,5641.6,5419.3,4874.1,5390.0,5382.3,4832.2,5186.1,4836.7,0.6201,0.6249,0.6003,0.5399,0.597,0.5962,0.5352,0.5744,0.5357
SUR.9,20570.9,40.7,40.7,40.7,1366.0,941.0,1398.7,801.8,981.0,1008.7,809.6,1050.2,893.7,0.0664,0.0457,0.068,0.039,0.0477,0.049,0.0394,0.0511,0.0434
SWZ.1,221183.0,81.1,51.3,130.6,87001.2,85317.1,80397.5,76927.8,79650.5,80128.1,71948.9,78125.5,77635.9,0.3933,0.3857,0.3635,0.3478,0.3601,0.3623,0.3253,0.3532,0.351
SWZ.2,160535.4,48.9,42.4,54.7,50439.2,49625.7,42373.2,42725.0,43092.1,41992.0,37624.3,43100.2,40233.4,0.3142,0.3091,0.2639,0.2661,0.2684,0.2616,0.2344,0.2685,0.2506
SWZ.3,257441.6,100.5,55.1,173.0,90684.1,92688.2,86578.7,79123.5,85887.4,87398.2,74828.6,85823.9,79601.6,0.3523,0.36,0.3363,0.3073,0.3336,0.3395,0.2907,0.3334,0.3092
SWZ.4,131997.0,64.7,53.9,80.3,37433.3,37532.9,32658.0,31256.6,31911.8,29351.5,23319.2,28773.9,23677.2,0.2836,0.2843,0.2474,0.2368,0.2418,0.2224,0.1767,0.218,0.1794
TCD.1,197074.8,17.7,6.1,44.7,13914.1,9705.8,14729.1,10031.8,15899.7,14936.6,14921.7,17766.8,16270.2,0.0706,0.0492,0.0747,0.0509,0.0807,0.0758,0.0757,0.0902,0.0826
TCD.10,306567.2,13.2,10.8,13.9,171.6,751.0,48.6,1410.1,3174.2,3311.7,2876.6,5434.7,7831.2,0.0006,0.0024,0.0002,0.0046,0.0104,0.0108,0.0094,0.0177,0.0255
TCD.11,420962.2,26.1,18.5,32.9,26228.3,25998.5,28747.0,22888.2,30340.9,32621.9,20099.5,23745.4,25198.3,0.0623,0.0618,0.0683,0.0544,0.0721,0.0775,0.0477,0.0564,0.0599
TCD.12,592649.8,31.1,26.5,46.0,56458.0,57082.4,64494.6,53734.1,63889.8,55415.5,51228.4,45555.4,44007.0,0.0953,0.0963,0.1088,0.0907,0.1078,0.0935,0.0864,0.0769,0.0743
TCD.13,426109.8,25.2,22.1,28.4,5295.6,7881.6,7264.3,6949.2,11571.1,14607.7,14226.6,6844.1,10570.1,0.0124,0.0185,0.017,0.0163,0.0272,0.0343,0.0334,0.0161,0.0248
TCD.14,521083.4,49.6,25.7,58.2,12164.2,27761.7,30798.1,28120.7,36154.5,34192.8,26843.7,28844.9,31659.7,0.0233,0.0533,0.0591,0.054,0.0694,0.0656,0.0515,0.0554,0.0608
TCD.15,379382.4,25.4,23.0,42.8,13837.2,14946.6,16103.8,12377.5,14845.9,15027.7,10955.6,9870.0,11864.5,0.0365,0.0394,0.0424,0.0326,0.0391,0.0396,0.0289,0.026,0.0313
TCD.16,402100.0,29.6,25.5,33.9,42887.4,45753.9,41379.9,38060.5,46511.3,45530.3,34064.1,34104.2,40256.3,0.1067,0.1138,0.1029,0.0947,0.1157,0.1132,0.0847,0.0848,0.1001
TCD.17,543498.2,25.7,21.0,34.6,51222.3,50866.6,49957.4,48899.0,47780.4,48531.1,50929.2,51918.2,58617.5,0.0942,0.0936,0.0919,0.09,0.0879,0.0893,0.0937,0.0955,0.1079
TCD.18,207732.3,39.8,32.8,51.8,4396.8,4538.7,3712.4,17234.1,6037.1,7553.8,3105.0,3382.5,9260.9,0.0212,0.0218,0.0179,0.083,0.0291,0.0364,0.0149,0.0163,0.0446
TCD.19,290673.2,19.2,13.8,32.0,7387.5,5315.8,5535.2,4438.9,4468.9,4897.8,4935.1,3998.7,4553.6,0.0254,0.0183,0.019,0.0153,0.0154,0.0168,0.017,0.0138,0.0157
